domain,agents,epsilon,shock,seed,CCI,survival_rate,hazard,collapse_risk,preregistered,CCI_mean,CCI_ci_lo,CCI_ci_hi,CCI_ci,survival_rate_mean,survival_rate_ci_lo,survival_rate_ci_hi,survival_ci
bio,1200,0.0049,0.01,1003,0.46591901000769653,0.7858721520201183,0.3075357660781267,0.4550112986704024,True,0.46454329902593927,0.46418121943734986,0.4649129249206,1,0.7853562000121315,0.7852232286902221,0.7854968159493793,1
bio,1200,0.0049,0.01,1004,0.46488882311456586,0.7854331572282099,0.30792253738570236,0.4497339319966068,True,0.46454329902593927,0.46418121943734986,0.4649129249206,1,0.7853562000121315,0.7852232286902221,0.7854968159493793,1
bio,1200,0.0049,0.01,1005,0.46392588443789745,0.785549183893869,0.30621381842074735,0.43849375831443393,True,0.46454329902593927,0.46418121943734986,0.4649129249206,1,0.7853562000121315,0.7852232286902221,0.7854968159493793,1
bio,1200,0.0049,0.01,1006,0.4636431693664764,0.7849994811837029,0.30774399410608605,0.4568374957155285,True,0.46454329902593927,0.46418121943734986,0.4649129249206,1,0.7853562000121315,0.7852232286902221,0.7854968159493793,1
bio,1200,0.0049,0.02,1001,0.46326807743786186,0.7843976883397663,0.30848387050286163,0.4547177980390976,True,0.46374329902593925,0.4633812194373499,0.4641129249206001,1,0.7845362000121315,0.784403228690222,0.7846768159493791,1
bio,1200,0.0049,0.02,1002,0.4640148297911372,0.7842455374071223,0.30845625786133174,0.4350793597662105,True,0.46374329902593925,0.4633812194373499,0.4641129249206001,1,0.7845362000121315,0.784403228690222,0.7846768159493791,1
bio,1200,0.0049,0.02,1003,0.4651190100076965,0.7850521520201182,0.30794576607812674,0.4551697480492145,True,0.46374329902593925,0.4633812194373499,0.4641129249206001,1,0.7845362000121315,0.784403228690222,0.7846768159493791,1
bio,1200,0.0049,0.02,1004,0.4640888231145659,0.7846131572282102,0.3083325373857024,0.4498936556166495,True,0.46374329902593925,0.4633812194373499,0.4641129249206001,1,0.7845362000121315,0.784403228690222,0.7846768159493791,1
bio,1200,0.0049,0.02,1005,0.4631258844378975,0.7847291838938689,0.3066238184207474,0.4386570309086101,True,0.46374329902593925,0.4633812194373499,0.4641129249206001,1,0.7845362000121315,0.784403228690222,0.7846768159493791,1
bio,1200,0.0049,0.02,1006,0.46284316936647657,0.7841794811837028,0.30815399410608607,0.45699529338897493,True,0.46374329902593925,0.4633812194373499,0.4641129249206001,1,0.7845362000121315,0.784403228690222,0.7846768159493791,1
bio,1200,0.0049,0.04,1001,0.46166807743786187,0.7827576883397663,0.3093038705028616,0.4550336393206355,True,0.4621432990259392,0.4617812194373498,0.4625129249206001,1,0.7828962000121314,0.782763228690222,0.7830368159493792,1
bio,1200,0.0049,0.04,1002,0.4624148297911372,0.7826055374071224,0.3092762578613317,0.4354046240646221,True,0.4621432990259392,0.4617812194373498,0.4625129249206001,1,0.7828962000121314,0.782763228690222,0.7830368159493792,1
bio,1200,0.0049,0.04,1003,0.4635190100076965,0.7834121520201184,0.3087657660781267,0.4554858755169535,True,0.4621432990259392,0.4617812194373498,0.4625129249206001,1,0.7828962000121314,0.782763228690222,0.7830368159493792,1
bio,1200,0.0049,0.04,1004,0.4624888231145659,0.7829731572282101,0.30915253738570236,0.4502123397417682,True,0.4621432990259392,0.4617812194373498,0.4625129249206001,1,0.7828962000121314,0.782763228690222,0.7830368159493792,1
bio,1200,0.0049,0.04,1005,0.46152588443789744,0.7830891838938688,0.30744381842074736,0.43898282103141073,True,0.4621432990259392,0.4617812194373498,0.4625129249206001,1,0.7828962000121314,0.782763228690222,0.7830368159493792,1
bio,1200,0.0049,0.04,1006,0.4612431693664765,0.7825394811837029,0.30897399410608606,0.4573101165521694,True,0.4621432990259392,0.4617812194373498,0.4625129249206001,1,0.7828962000121314,0.782763228690222,0.7830368159493792,1
bio,1200,0.0052,0.01,1001,0.46906807660452865,0.7872176880064329,0.30707387066952824,0.45417230586144075,True,0.46954329819260604,0.4691812186040167,0.46991292408726676,1,0.7873561996787982,0.787223228356889,0.787496815616046,1
bio,1200,0.0052,0.01,1002,0.46981482895780396,0.7870655370737892,0.30704625802799834,0.43451775246792873,True,0.46954329819260604,0.4691812186040167,0.46991292408726676,1,0.7873561996787982,0.787223228356889,0.787496815616046,1
bio,1200,0.0052,0.01,1003,0.47091900917436336,0.7878721516867851,0.30653576624479334,0.45462375381077536,True,0.46954329819260604,0.4691812186040167,0.46991292408726676,1,0.7873561996787982,0.787223228356889,0.787496815616046,1
bio,1200,0.0052,0.01,1004,0.4698888222812327,0.7874331568948767,0.3069225375523689,0.44934329079887536,True,0.46954329819260604,0.4691812186040167,0.46991292408726676,1,0.7873561996787982,0.787223228356889,0.787496815616046,1
bio,1200,0.0052,0.01,1005,0.4689258836045643,0.7875491835605356,0.305213818587414,0.4380944725333229,True,0.46954329819260604,0.4691812186040167,0.46991292408726676,1,0.7873561996787982,0.787223228356889,0.787496815616046,1
bio,1200,0.0052,0.01,1006,0.46864316853314325,0.7869994808503696,0.3067439942727527,0.4564515391004105,True,0.46954329819260604,0.4691812186040167,0.46991292408726676,1,0.7873561996787982,0.787223228356889,0.787496815616046,1
bio,1200,0.0052,0.02,1001,0.4682680766045287,0.7863976880064328,0.30748387066952826,0.45433123815692705,True,0.46874329819260613,0.4683812186040167,0.46911292408726685,1,0.7865361996787982,0.7864032283568888,0.786676815616046,1
bio,1200,0.0052,0.02,1002,0.46901482895780405,0.7862455370737891,0.30745625802799836,0.4346813591519659,True,0.46874329819260613,0.4683812186040167,0.46911292408726685,1,0.7865361996787982,0.7864032283568888,0.786676815616046,1
bio,1200,0.0052,0.02,1003,0.47011900917436333,0.7870521516867851,0.30694576624479336,0.45478283340268416,True,0.46874329819260613,0.4683812186040167,0.46911292408726685,1,0.7865361996787982,0.7864032283568888,0.786676815616046,1
bio,1200,0.0052,0.02,1004,0.4690888222812328,0.7866131568948768,0.307332537552369,0.44950363789449665,True,0.46874329819260613,0.4683812186040167,0.46911292408726685,1,0.7865361996787982,0.7864032283568888,0.786676815616046,1
bio,1200,0.0052,0.02,1005,0.4681258836045643,0.7867291835605356,0.305623818587414,0.438258361929186,True,0.46874329819260613,0.4683812186040167,0.46911292408726685,1,0.7865361996787982,0.7864032283568888,0.786676815616046,1
bio,1200,0.0052,0.02,1006,0.4678431685331434,0.7861794808503697,0.3071539942727527,0.45660996773404544,True,0.46874329819260613,0.4683812186040167,0.46911292408726685,1,0.7865361996787982,0.7864032283568888,0.786676815616046,1
bio,1200,0.0052,0.04,1001,0.46666807660452864,0.7847576880064329,0.3083038706695283,0.4546483300725036,True,0.4671432981926061,0.4667812186040168,0.46751292408726697,1,0.7848961996787982,0.7847632283568888,0.7850368156160459,1
bio,1200,0.0052,0.04,1002,0.46741482895780406,0.7846055370737892,0.30827625802799835,0.4350078283317101,True,0.4671432981926061,0.4667812186040168,0.46751292408726697,1,0.7848961996787982,0.7847632283568888,0.7850368156160459,1
bio,1200,0.0052,0.04,1003,0.4685190091743634,0.785412151686785,0.30776576624479335,0.4551002166936035,True,0.4671432981926061,0.4667812186040168,0.46751292408726697,1,0.7848961996787982,0.7847632283568888,0.7850368156160459,1
bio,1200,0.0052,0.04,1004,0.4674888222812328,0.7849731568948767,0.308152537552369,0.4498235645012054,True,0.4671432981926061,0.4667812186040168,0.46751292408726697,1,0.7848961996787982,0.7847632283568888,0.7850368156160459,1
bio,1200,0.0052,0.04,1005,0.4665258836045643,0.7850891835605356,0.30644381858741404,0.4385853813754196,True,0.4671432981926061,0.4667812186040168,0.46751292408726697,1,0.7848961996787982,0.7847632283568888,0.7850368156160459,1
bio,1200,0.0052,0.04,1006,0.46624316853314335,0.7845394808503696,0.3079739942727527,0.4569260481847441,True,0.4671432981926061,0.4667812186040168,0.46751292408726697,1,0.7848961996787982,0.7847632283568888,0.7850368156160459,1
bio,1200,0.0055,0.01,1001,0.4740680757711954,0.7892176876730997,0.3060738708361949,0.4537835812169653,True,0.4745432973592729,0.4741812177706834,0.4749129232539337,1,0.7893561993454649,0.7892232280235555,0.7894968152827126,1
bio,1200,0.0055,0.01,1002,0.47481482812447073,0.7890655367404558,0.30604625819466497,0.4341176671759596,True,0.4745432973592729,0.4741812177706834,0.4749129232539337,1,0.7893561993454649,0.7892232280235555,0.7894968152827126,1
bio,1200,0.0055,0.01,1003,0.4759190083410301,0.7898721513534518,0.30553576641146,0.4542346653732893,True,0.4745432973592729,0.4741812177706834,0.4749129232539337,1,0.7893561993454649,0.7892232280235555,0.7894968152827126,1
bio,1200,0.0055,0.01,1004,0.47488882144789946,0.7894331565615436,0.3059225377190356,0.4489511226446012,True,0.4745432973592729,0.4741812177706834,0.4749129232539337,1,0.7893561993454649,0.7892232280235555,0.7894968152827126,1
bio,1200,0.0055,0.01,1005,0.47392588277123104,0.7895491832272025,0.30421381875408066,0.4376936763412042,True,0.4745432973592729,0.4741812177706834,0.4749129232539337,1,0.7893561993454649,0.7892232280235555,0.7894968152827126,1
bio,1200,0.0055,0.01,1006,0.47364316769981013,0.7889994805170363,0.30574399443941935,0.4560640370430636,True,0.4745432973592729,0.4741812177706834,0.4749129232539337,1,0.7893561993454649,0.7892232280235555,0.7894968152827126,1
bio,1200,0.0055,0.02,1001,0.47326807577119545,0.7883976876730997,0.3064838708361949,0.45394314485368137,True,0.4737432973592729,0.47338121777068337,0.47411292325393367,1,0.7885361993454649,0.7884032280235556,0.7886768152827127,1
bio,1200,0.0055,0.02,1002,0.4740148281244708,0.7882455367404557,0.30645625819466504,0.4342818817286607,True,0.4737432973592729,0.47338121777068337,0.47411292325393367,1,0.7885361993454649,0.7884032280235556,0.7886768152827127,1
bio,1200,0.0055,0.02,1003,0.4751190083410301,0.7890521513534516,0.30594576641146,0.4543943789456797,True,0.4737432973592729,0.47338121777068337,0.47411292325393367,1,0.7885361993454649,0.7884032280235556,0.7886768152827127,1
bio,1200,0.0055,0.02,1004,0.4740888214478995,0.7886131565615436,0.3063325377190357,0.4491120968735115,True,0.4737432973592729,0.47338121777068337,0.47411292325393367,1,0.7885361993454649,0.7884032280235556,0.7886768152827127,1
bio,1200,0.0055,0.02,1005,0.473125882771231,0.7887291832272023,0.3046238187540807,0.437858186040544,True,0.4737432973592729,0.47338121777068337,0.47411292325393367,1,0.7885361993454649,0.7884032280235556,0.7886768152827127,1
bio,1200,0.0055,0.02,1006,0.4728431676998101,0.7881794805170363,0.3061539944394193,0.45622310042884584,True,0.4737432973592729,0.47338121777068337,0.47411292325393367,1,0.7885361993454649,0.7884032280235556,0.7886768152827127,1
bio,1200,0.0055,0.04,1001,0.47166807577119546,0.7867576876730997,0.3073038708361949,0.45426149484621914,True,0.47214329735927296,0.47178121777068344,0.47251292325393374,1,0.7868961993454648,0.7867632280235555,0.7870368152827126,1
bio,1200,0.0055,0.04,1002,0.47241482812447083,0.7866055367404557,0.30727625819466503,0.43460956249704924,True,0.47214329735927296,0.47178121777068344,0.47251292325393374,1,0.7868961993454648,0.7867632280235555,0.7870368152827126,1
bio,1200,0.0055,0.04,1003,0.47351900834103017,0.7874121513534517,0.30676576641146003,0.45471302555784876,True,0.47214329735927296,0.47178121777068344,0.47251292325393374,1,0.7868961993454648,0.7867632280235555,0.7870368152827126,1
bio,1200,0.0055,0.04,1004,0.47248882144789955,0.7869731565615435,0.3071525377190356,0.44943327324225907,True,0.47214329735927296,0.47178121777068344,0.47251292325393374,1,0.7868961993454648,0.7867632280235555,0.7870368152827126,1
bio,1200,0.0055,0.04,1005,0.4715258827712311,0.7870891832272023,0.30544381875408066,0.43818644178138205,True,0.47214329735927296,0.47178121777068344,0.47251292325393374,1,0.7868961993454648,0.7867632280235555,0.7870368152827126,1
bio,1200,0.0055,0.04,1006,0.4712431676998102,0.7865394805170363,0.30697399443941936,0.45654044571383057,True,0.47214329735927296,0.47178121777068344,0.47251292325393374,1,0.7868961993454648,0.7867632280235555,0.7870368152827126,1
bio,1200,0.0058,0.01,1001,0.47906807493786224,0.7912176873397663,0.30507387100286154,0.45339331023964125,True,0.47954329652593963,0.4791812169373503,0.4799129224206006,1,0.7913561990121317,0.7912232276902222,0.7914968149493794,1
bio,1200,0.0058,0.01,1002,0.4798148272911376,0.7910655364071226,0.30504625836133165,0.4337160934459054,True,0.47954329652593963,0.4791812169373503,0.4799129224206006,1,0.7913561990121317,0.7912232276902222,0.7914968149493794,1
bio,1200,0.0058,0.01,1003,0.4809190075076969,0.7918721510201185,0.30453576657812664,0.4538440241175159,True,0.47954329652593963,0.4791812169373503,0.4799129224206006,1,0.7913561990121317,0.7912232276902222,0.7914968149493794,1
bio,1200,0.0058,0.01,1004,0.47988882061456634,0.7914331562282102,0.3049225378857022,0.4485574185632933,True,0.47954329652593963,0.4791812169373503,0.4799129224206006,1,0.7913561990121317,0.7912232276902222,0.7914968149493794,1
bio,1200,0.0058,0.01,1005,0.47892588193789787,0.791549182893869,0.3032138189207473,0.43729136115150413,True,0.47954329652593963,0.4791812169373503,0.4799129224206006,1,0.7913561990121317,0.7912232276902222,0.7914968149493794,1
bio,1200,0.0058,0.01,1006,0.47864316686647695,0.7909994801837031,0.304743994606086,0.4556749802425083,True,0.47954329652593963,0.4791812169373503,0.4799129224206006,1,0.7913561990121317,0.7912232276902222,0.7914968149493794,1
bio,1200,0.0058,0.02,1001,0.4782680749378622,0.7903976873397662,0.30548387100286156,0.45355350898697394,True,0.4787432965259396,0.47838121693735025,0.47911292242060055,1,0.7905361990121317,0.7904032276902221,0.7906768149493792,1
bio,1200,0.0058,0.02,1002,0.47901482729113765,0.7902455364071225,0.30545625836133167,0.4338809192613121,True,0.4787432965259396,0.47838121693735025,0.47911292242060055,1,0.7905361990121317,0.7904032276902221,0.7906768149493792,1
bio,1200,0.0058,0.02,1003,0.4801190075076969,0.7910521510201185,0.30494576657812666,0.4540043754678609,True,0.4787432965259396,0.47838121693735025,0.47911292242060055,1,0.7905361990121317,0.7904032276902221,0.7906768149493792,1
